Season,Name,Team,PA,O-Swing%,Swing%,Pull%,CStr%,CSW%,BB%+,K%+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Hard%+,OBP+,NameASCII,PlayerId,MLBAMID
2012,"Steve Clevenger","CHC",215,0.1977,0.3966,0.325,0.2249,0.2551,90.16523860954402,94.466412762851,66.8016743754823,49.3220301747866,80.86315871201269,118.15769166210421,115.5103993347681,67.91942160539993,25.353940788901003,83.34850777057451,81.9734411558193,79.76295169019171,"Steve Clevenger",9542,502182
2003,"Lenny Harris","- - -",163,0.1759,0.4168,0.4603,0.1703,0.2428,108.82235666774622,79.89479634038207,54.40813765936663,25.483323510777765,73.10382649652209,121.77704735570538,120.937267604696,58.81470784057454,34.55186220107223,105.13731874226748,63.69693723220856,79.76111271616706,"Lenny Harris",1394,115529
2021,"Jonathan Davis","- - -",103,0.2054,0.3653,0.4032,0.2295,0.3162,137.4617173277179,110.33958826379424,41.47234145034842,27.08002778840098,56.222601308437625,86.4793763365062,102.6416475804474,104.46123544383173,30.58867255674036,100.12361072255658,60.16518352381566,79.74624830590511,"Jonathan Davis",15104,641505
2010,"Ryan Church","- - -",238,0.2996,0.4384,0.3831,0.1892,0.2937,76.08441060356196,148.02027531394802,85.17521521680365,99.86674162836728,86.69721576342825,102.14900391962264,82.74843989248288,119.0987720735252,75.17658810715847,97.76981036896434,97.72957366826539,79.74077599053126,"Ryan Church",2106,425508
2008,"Andy Marte","CLE",257,0.2431,0.4594,0.4526,0.1805,0.2789,63.3692091027662,120.15904901696197,74.80049070112275,61.23522489010863,90.08849838387708,83.21628944424356,79.09930031866604,133.7243157544045,34.17695638069087,110.37156800194248,108.45483376216114,79.73722286985763,"Andy Marte",3203,429708
2018,"Bryan Holaday","MIA",166,0.342,0.4792,0.408,0.1747,0.2772,67.12489059143043,80.96904013353917,61.921911283950294,32.43410047598883,81.16121318899842,107.02105191275359,89.49738236255533,108.62110908063865,16.61610845000463,101.48344641140274,60.08946825506711,79.72505799033979,"Bryan Holaday",11287,592407
2012,"Yuniesky Betancourt","KCR",228,0.3443,0.4988,0.5773,0.1597,0.2314,49.16131470278297,57.09523817887654,97.08454838754244,110.24890359799384,76.95699607618856,84.50658426970337,86.29883783874448,126.83178438480525,69.43345783614771,142.6227074097382,91.50597581498059,79.72149824535119,"Yuniesky Betancourt",8585,435358
2007,"Josh Barfield","CLE",444,0.3555,0.5428,0.4273,0.1393,0.2608,36.81328063934715,121.38176922376591,76.42893654997724,53.01782292694913,97.91838508202694,91.68794437418374,91.17951826888861,114.37415401723021,22.412949425736656,105.61092874052447,94.52058399150734,79.71818311482495,"Josh Barfield",3622,429662
2003,"Khalil Greene","SDP",70,0.2417,0.5245,0.5319,0.166,0.2792,63.35015800376303,168.32257455388782,92.81388212700213,113.69482750690845,91.56438860746762,97.32820277437067,109.54462636390159,89.50064259828191,123.3995071205752,121.49029861104314,133.74217001679202,79.70931989547988,"Khalil Greene",1826,425867
2005,"Omar Quintanilla","COL",143,0.1972,0.4909,0.3613,0.1684,0.2414,71.63897979776637,65.11341043959845,56.626480837985035,14.719274577418288,82.97367884445138,125.56751604283363,99.39581445099404,85.01520021662186,0,83.94283536750763,71.05159877677362,79.70398866308204,"Omar Quintanilla",6335,435560
2021,"Alan Trejo","COL",50,0.4037,0.5246,0.3438,0.1694,0.306,65.32097979234858,134.51648013461363,77.5756582112523,63.406748762968114,98.57883996198117,74.67251868778453,109.81120543962246,103.05481910980423,60.90505088626884,85.42877455644657,85.56044078588593,79.69495306995604,"Alan Trejo",20056,676701
2019,"Humberto Arteaga","KCR",135,0.4211,0.5375,0.299,0.1479,0.2622,69.70143945928353,90.71114793189341,52.14992977364754,17.593778497746058,85.53319001603256,106.10457406431024,117.09840380685836,76.63963784081248,0,72.28319120000519,70.71749677911511,79.68018269509585,"Humberto Arteaga",13595,600858
2004,"Doug DeVore","ARI",114,0.2917,0.5,0.5526,0.1479,0.2887,67.8737072377864,166.38713382926008,85.56245693251026,89.3287266719048,96.38227931160793,122.21054222626906,108.21230262806485,77.24812866413029,123.43789348765854,128.59164115199718,131.025247617129,79.67448927918467,"Doug DeVore",1923,407879
2013,"Josh Thole","TOR",135,0.2665,0.4309,0.2474,0.179,0.2333,109.23553296080368,94.07473838795372,59.59558948581777,44.706123922672326,71.37473597608657,90.25322038725997,100.61318020184848,105.08651336770758,26.265332675321414,62.253780901683356,64.99205251035683,79.6467827615872,"Josh Thole",9689,489365
2003,"Pokey Reese","PIT",120,0.2452,0.4311,0.3375,0.1957,0.3043,83.14708258780666,160.20174863480685,60.71936190929412,28.777895717739494,95.92459760476304,122.1026542594222,80.31548161322594,110.75496944582856,29.786087568223024,77.08559455812616,52.38234995118079,79.63821427360482,"Pokey Reese",1004,121009
2005,"Corey Hart","MIL",63,0.3058,0.533,0.5217,0.1189,0.2159,108.4060765925609,108.38454512346567,86.14147155153876,110.17936494936566,68.49369429443426,100.9999584955923,129.9168118831359,62.16526494323462,185.2606623132481,121.20360877180403,145.51418926360537,79.63560253076943,"Corey Hart",1945,430611
2005,"Joe McEwing","KCR",191,0.2893,0.4689,0.3733,0.2041,0.2865,40.01494611809571,116.09609390649815,69.23885163709093,35.36272911474653,98.67270642121314,99.96529039235024,100.0568115270944,99.94917763322168,19.16475433725957,86.79687713502443,59.389123391753664,79.62715206992944,"Joe McEwing",887,136607
2021,"Danny Santana","BOS",127,0.3413,0.5388,0.3721,0.1182,0.2946,92.9039165418591,103.25539911337923,82.94468288963755,96.47259787404985,67.74476413379057,45.34225190611451,101.40393606500726,128.6533238722451,89.5278229051337,92.3931365583954,68.67692443023572,79.6013427046253,"Danny Santana",10322,542454
2004,"Dewayne Wise","ATL",175,0.2185,0.4759,0.4818,0.1908,0.276,56.84769299681888,97.90004281649375,101.72425444210424,129.06484662546862,80.51424816370937,105.28908234538483,107.19492207145261,88.17039158847052,126.44857421704631,112.09865693944853,72.68553864911705,79.60020763209319,"Dewayne Wise",1554,276547
2005,"Luke Scott","HOU",89,0.1897,0.4973,0.4912,0.1247,0.2414,115.10532822905695,160.41798391103316,67.22111273670482,62.802238196984696,88.120542355359,58.074976227885536,94.40383709294193,132.76724454520433,0,114.11567848861239,117.43250357297835,79.5829684377977,"Luke Scott",3469,432928
2015,"Wilson Ramos","WSN",504,0.3635,0.5381,0.3586,0.1274,0.248,52.43002635144348,100.54731353871296,87.32845814090217,85.89347883213098,83.79350928100853,91.84106465632743,121.84907707108779,75.18709464152138,141.36240418841305,93.93047189692099,88.85502939323851,79.57933311249829,"Wilson Ramos",1433,467092
2009,"Chris Burke","SDP",89,0.2222,0.5145,0.4394,0.1257,0.2343,72.69929456300646,102.80392748168923,72.23690894330026,62.4178504947691,81.43831893471992,81.12289781398727,100.9972749430362,108.56174338614184,39.059499529676685,109.03075486833622,60.09167518724327,79.57897890328762,"Chris Burke",2164,429663
2011,"Elliot Johnson","TBR",181,0.2274,0.4087,0.4649,0.1961,0.2941,95.48943662019728,163.22510140428378,82.56618311277279,95.56575229221018,88.30875976168247,67.10301055277178,109.27369431315859,106.26616310085195,102.48314032305422,114.225973590474,103.22178712467311,79.55192847173582,"Elliot Johnson",4751,471107
2009,"Tyler Greene","STL",116,0.3217,0.5046,0.4026,0.139,0.2893,37.18527087353156,157.7508544757701,76.78515894467533,65.1630805324706,98.3587804332586,93.74201496328163,102.60040618873796,100.21084004874632,75.22570362537857,99.90010046108307,56.18961827730084,79.55014592719313,"Tyler Greene",4675,460022
2004,"Ruben Mateo","- - -",137,0.2716,0.5133,0.38,0.1559,0.2611,66.10971292501974,116.06714495448209,82.0493091220264,91.14415525878123,79.16389493469224,90.44401807421033,89.23648055535685,118.13585753174844,60.28362256170584,86.13924493774542,85.38897262914712,79.54699733978002,"Ruben Mateo",340,150288
2009,"Eric Byrnes","ARI",258,0.308,0.4921,0.3944,0.1605,0.2301,50.15687691697004,66.4938192676676,93.18863516191148,107.0766481301565,74.96938840172209,78.73919141079234,91.90273350445793,120.31633222362355,85.51974704419844,97.8576178163099,91.40705530580526,79.54012208273433,"Eric Byrnes",905,291565
2018,"José Reyes","NYM",251,0.2688,0.4513,0.4263,0.182,0.2544,97.66537961310982,72.01450284086134,76.76172162044884,80.5517960491833,70.14961048813227,86.10889261184738,101.92757439588829,106.3100214034002,45.272876396845305,106.03920472381465,73.20841628510796,79.5396510637103,"Jose Reyes",1736,408314
2007,"Jason Phillips","TOR",158,0.2786,0.5244,0.312,0.132,0.2387,73.89284275447739,79.58956516994769,65.56403868741911,45.480975232247154,77.82071370459408,105.42516283523133,105.63480771718332,90.760664883269,25.259038056470263,77.11357984970009,74.22160037021106,79.53782541427024,"Jason Phillips",892,282993
2003,"Garrett Stephenson","STL",55,0.25,0.3958,0.2424,0.2135,0.3333,60.4706049136988,202.9535350201275,47.46164414292534,0,116.21633964465974,143.267114713101,128.26679902132008,35.28882480597654,0,55.370123940364614,38.09625412898712,79.53451878305039,"Garrett Stephenson",1185,122751
2004,"Humberto Cota","PIT",70,0.3618,0.5209,0.5652,0.1604,0.2799,47.373076944663154,174.82150459239938,114.43978636180705,162.92341672795848,81.71784448881012,85.01602914100177,94.35903687793278,115.47235808672471,227.38559399437332,131.52022940741196,120.2647201455113,79.52762389977465,"Humberto Cota",1595,276521
2011,"Steve Pearce","PIT",105,0.2291,0.4019,0.4868,0.2297,0.3301,79.17853658857061,109.13516116817092,63.3178613039422,36.88960486368819,81.33104174408908,73.68296133089295,96.51629020395596,118.88806315141505,32.93311325076206,123.1794425651289,112.2217607620796,79.52197562906152,"Steve Pearce",9957,456665
2008,"Humberto Quintero","HOU",183,0.4264,0.6073,0.4173,0.1224,0.2534,35.973292482585336,108.37037993590017,69.79956029790024,44.893418368486834,90.46610883177124,58.07029619949952,134.82197795506107,81.944616069045,47.911476875775946,102.54432137133746,77.36744814727982,79.52195131945501,"Humberto Quintero",1824,279827
2008,"Paul Janish","CIN",89,0.2857,0.4769,0.4194,0.1792,0.2746,86.29548274418782,117.96828581804823,58.63163077218999,39.281741308116416,76.12994947245129,112.632179332999,80.46106510555705,116.43839685912043,37.37095216864547,103.05761314059498,92.50817456814883,79.52195131945501,"Paul Janish",7412,457926
2018,"Luis Valbuena","LAA",288,0.3267,0.4802,0.4524,0.1665,0.3161,79.4710108264594,159.33544616863162,80.31321920932449,81.13420859195638,94.04381130410671,93.64762347596546,85.35293806548287,120.73066342212348,96.87400127666393,110.15305284323401,105.75057548448692,79.52144209051019,"Luis Valbuena",4969,472528
2006,"Jason Ellison","SFG",91,0.2483,0.4383,0.3803,0.1981,0.2532,61.861546378519506,93.65101987269114,86.57559028554009,94.4859424925602,80.20069620791728,52.9410687126047,121.40992859882014,100.20122528767881,72.5406439455817,93.29799337569436,51.295475836304306,79.50583185451318,"Jason Ellison",1704,425533
2013,"Austin Romine","NYY",148,0.363,0.5134,0.3529,0.1686,0.2682,66.42701388481834,127.00089695073842,73.067389536397,59.60816590082163,92.42300011941171,109.49913744177424,125.82224764125405,62.71830006855872,41.785756946778,88.80318749229644,97.58868596716819,79.50138293971916,"Austin Romine",5491,519222
2017,"Adam Rosales","- - -",312,0.29,0.4791,0.4162,0.1747,0.3372,41.61678215900747,151.2272280128449,81.68337254602423,73.36649534647844,104.07455597005446,109.29545773555083,81.31342635616075,117.25625174093761,63.54723786034635,103.23385291657219,94.47413055363327,79.4978720693651,"Adam Rosales",9682,489267
2002,"Homer Bush","- - -",141,0.271,0.4969,0.3211,0.1885,0.3094,39.647323752029955,108.80256953808998,62.476123101036215,23.541527976840236,93.06474940268342,110.87857675127117,123.04259179073682,65.65115295359682,37.44161289490199,74.00397087169887,56.19190491727333,79.48879888524161,"Homer Bush",1425,111792
2007,"Shea Hillenbrand","- - -",278,0.315,0.4947,0.4625,0.1775,0.262,29.146039493214293,65.02244730221412,77.1952630569497,50.404383192305566,87.47611638184854,82.66213423667536,103.35691944832945,104.52630442848572,44.000689155628024,114.22390122538259,65.58432534056878,79.48463248010874,"Shea Hillenbrand",196,150167
2018,"Franklin Barreto","OAK",75,0.3584,0.4834,0.4545,0.2119,0.3874,16.061509209069662,177.4359526610231,118.37453995320992,156.0320733881661,104.56619583321516,43.821015976085135,82.37550995224336,153.2306347468318,163.6991225749869,110.68010090335056,115.36426413925831,79.47786866268697,"Franklin Barreto",15519,620439
2013,"Brendan Ryan","- - -",349,0.32,0.479,0.3187,0.1843,0.2961,80.98766231364887,106.25862989371655,67.2552107784377,50.45205244992912,81.44944153433943,93.87333575325184,90.92963253687462,114.76668181783569,37.52190429091154,80.194113536521,72.70551480664534,79.4702427689034,"Brendan Ryan",6073,453895
2002,"Raul Casanova","- - -",100,0.2119,0.4778,0.5,0.1596,0.2801,107.1637898638986,116.30840704994361,53.73068395441645,28.920808908151784,73.34785246752038,80.37460056412225,117.5150295206969,90.03257628294524,41.620466140688194,117.19427510856939,82.85490025276636,79.46575311181827,"Raul Casanova",680,112077
2009,"Dan Haren","ARI",87,0.3308,0.4821,0.371,0.1621,0.2862,37.18527087353155,144.6049503173538,84.38854247590079,70.11320230248951,108.16026709738136,89.85920984632538,137.62266032642393,61.668209055206255,84.62891632466413,92.05154928873846,81.41452777771508,79.45144852290206,"Dan Haren",1757,429717
2010,"Jake Fox","- - -",211,0.45,0.5819,0.4467,0.1053,0.2907,44.53818759473432,133.03515435521248,94.14333804722843,113.12549716915872,85.16258082629345,70.38327323685246,89.63186807903877,125.91782302041912,104.13211837013743,111.75048336576954,91.53829326008092,79.44829493687132,"Jake Fox",6267,444844
2017,"Elias Díaz","PIT",200,0.291,0.5159,0.3311,0.1389,0.2288,61.129655676237306,90.46456175322407,71.77813197283344,51.404138952781075,89.5405695976894,87.08829406566451,118.24532176273365,84.60781075079626,16.119295696364915,83.6322042019208,80.36734472846263,79.44002419314133,"Elias Diaz",11680,553869
2004,"José Reyes","NYM",229,0.2056,0.4889,0.4301,0.198,0.2748,24.13475569060272,82.83027637637026,85.3096587577983,70.60014706956625,96.75043177440084,95.05264373650164,97.72506088451807,105.61331449700518,25.41368349589515,100.06860015889609,93.63615863711668,79.4346092278475,"Jose Reyes",1736,408314
2015,"J.J. Hardy","BAL",437,0.2777,0.3963,0.4012,0.2415,0.3041,59.499181160413315,101.67015840488176,75.36815086672617,58.79159334760767,86.78691045142143,84.96815712541897,111.17953320179595,94.64948602357252,63.514745351677114,98.7394235392398,82.77773668528475,79.42682552865199,"J.J. Hardy",3797,429666
2014,"Arismendy Alcántara","CHC",300,0.3411,0.4387,0.5,0.2061,0.3356,72.40386428167376,154.98759570156764,92.76559275624513,116.33976921319835,87.48919672642981,56.91196887489159,113.95885380234895,108.18051720021495,151.73389091920728,126.78063401440491,85.09616740323142,79.42448673743289,"Arismendy Alcantara",10711,570489
2006,"Luis Matos","- - -",149,0.2179,0.44,0.4474,0.1746,0.2676,80.99208778263545,95.48649200465744,75.50041649301946,76.55435178863002,76.85336937005667,83.98865057048303,101.16229150423852,107.21787758886954,43.16263898007024,110.3782617328068,98.21573863444286,79.41744253820553,"Luis Matos",152,275928
2003,"Brandon Inge","DET",366,0.2069,0.4385,0.4109,0.1898,0.2897,79.38770600007506,137.43313771215733,79.1966159837323,84.80431189064917,81.48422388565992,88.55112774976497,100.00996842619818,107.44574085643437,76.05582231577475,91.9293991161637,82.43131695147706,79.41442832444883,"Brandon Inge",470,276346
2005,"Marcus Thames","DET",118,0.276,0.5329,0.5857,0.1305,0.28,97.15493392333411,204.02553272333233,96.69753225746152,136.82401621003848,75.17920498901182,70.38372469715142,61.440037403012305,164.8724336975138,160.32953197384694,136.1736719913346,86.53843698299359,79.40680707352162,"Marcus Thames",1523,407801
2003,"Gene Kingsale","DET",140,0.1496,0.4291,0.354,0.1985,0.2533,86.47589416550987,77.31545948901875,64.17047240058812,41.45988613106539,78.40333392560132,96.72086020774653,117.62840790226592,81.00396918374994,33.45047749938975,79.20449131063081,62.735338391396176,79.40189448584827,"Gene Kingsale",1085,117094
2007,"Ryan Langerhans","- - -",244,0.1907,0.4342,0.4621,0.1768,0.3113,134.74758663142202,201.80232214161035,69.90705658742,84.61303600770505,76.23128413113234,66.5935041578925,103.82922654929054,112.01055112747859,108.8101781100856,113.77247630491416,83.84592804747399,79.39116530053003,"Ryan Langerhans",98,407798
2017,"Derek Norris","TBR",198,0.2961,0.4927,0.3926,0.1505,0.277,71.95750134598794,113.84572974079762,88.37097401992281,102.94367310254336,71.93982044833398,124.1089661101343,63.31687858467158,130.16468010149478,102.22291787284723,96.71221036998936,112.39678964909513,79.37570921841271,"Derek Norris",6867,519083
2003,"Mark Prior","CHC",81,0.3529,0.5521,0.2692,0.1563,0.3611,27.373525104414682,206.71193378234454,80.56760596145942,59.87401190929109,129.71621741773654,138.57682203262175,81.80280546556973,98.02451325191032,61.6997535602876,61.492781930982275,80.58823056518312,79.36916637146395,"Mark Prior",301,407578
2020,"Gary Sánchez","NYY",178,0.3145,0.438,0.5761,0.1886,0.3269,111.73927009257253,151.34573723688086,88.20857638677147,127.12679237508517,54.43316401412912,75.99960652347751,89.21054253213887,127.15668158704918,162.8335660530473,139.4728317595106,126.86156322281403,79.36690690291702,"Gary Sanchez",11442,596142
